fsd_no;fsd_vr;fsd_id;kohdenro;q1a;q1b;q1c;q1_1;q1_2;q1_3;q1_5a;q1_5b;q1_6;q1_7;q1_7b;q1_8a;q1_8b;q1_8c;q1_8d;q1_8e;q1_8f;q1_8g;q1_9;q1_10;q1_11a;q1_11b;q1_12;q1_13a;q1_13b;q1_13c;q1_13d;q1_13e;q1_13f;q1_13g;q1_13h;q2_1;q2_2_1;q2_2_2;q2_3;q2_4a_1;q2_4a_2;q2_4a_3;q2_4a_4;q2_4a_5;q2_4a_6;q2_4a_7;q2_4b;q2_5;q2_6;q2_7;q2_8_1;q2_8_2;q2_8_3;q2_9;q3_1;q3_1avo;q3_2;q3_2avo;q3_3;q3_4a_1;q3_4a_2;q3_4a_3;q3_4a_4;q3_4a_5;q3_4b;q3_5a;q3_5b;q3_6_1a;q3_6_1b;q3_6_2a;q3_6_2b;q3_6_3;q3_6_4;q3_6_5;q3_6_6;q3_6_7;q3_6_8;q3_6_9;q3_6_10;q3_6_11;q3_7_1;q3_7_2;q3_7_3;q3_7_4;q3_7_5;q3_7_6;q3_7_7;q3_7_8;q3_7_9;q3_7a1_1;q3_7a1_2;q3_7a1_3;q3_7a1_4;q3_7a1_5;q3_7a1_6;q3_7a1_7;q3_7a1_8;q3_7a1_9;q3_7a2_1;q3_7a2_2;q3_7a2_3;q3_7a2_4;q3_7a2_5;q3_7a2_6;q3_7a2_7;q3_7a2_8;q3_7a2_9;q3_7b1_1;q3_7b1_2;q3_7b1_3;q3_7b2_1;q3_7b2_2;q3_7b2_3;q3_8_1;q3_8_2;q3_8_3;q3_8_4;q3_8_5;q3_8avo;q3_9;q3_10;q3_11;q3_12_1;q3_12_2;q3_12_3;q3_12_4;q3_13;q3_14;q3_15;q3_16a;q3_16b;q3_16c;q3_16d;q3_16e;q3_16f;q3_16g;q3_16h;q3_16i;q3_16j;q3_16k;q3_16l;q3_17a_1;q3_17b_1;q3_17a_2;q3_17b_2;q3_17a_3;q3_17b_3;q3_17a_4;q3_17b_4;q3_17a_5;q3_17b_5;q3_17a_6;q3_17b_6;q3_17a_7;q3_17b_7;q3_18a;q3_18b;q3_18c;q3_19;q4_1;q4_2_1;q4_2_2;q4_2_3;q4_2_4;q4_2_5;q4_3_1;q4_3_2;q4_4;q4_5;q4_5avo1;q4_5avo2;q4_6a_1;q4_6a_2;q4_6a_3;q4_6a_4;q4_6a_5;q4_6a_6;q4_6a_7;q4_6a_8;q4_6a_9;q4_6aavo;q4_6b;q4_6bavo;q4_7;q4_8;q4_9a;q4_9b;q4_9c;q4_9d;q4_9e;q4_9f;q4_9g;q4_9h;q4_9i;q4_9j;q4_9k;q4_9l;q4_10aa;q4_10ab;q4_10ac;q4_10ad;q4_10ae;q4_10b1a;q4_10b1b;q4_10b1c;q4_10b1d;q4_10b2a;q4_10b2b;q4_10b2c;q4_10b2d;q4_10b3a;q4_10b3b;q4_10b3c;q4_10b3d;q4_10b4a;q4_10b4b;q4_10b4c;q4_10b4d;q4_10b5a;q4_10b5b;q4_10b5c;q4_10b5d;q5_1;q5_2;q5_3a;q5_3b;q5_3c;q5_4a;q5_4b;q5_4c;q5_5a;q5_5b;q5_5c;q5_5d;q5_5e;q5_5f;q5_5g;q5_5avo;q5_6a;q5_6b;q5_7;q5_8_1;q5_8_2;q5_8_3;q5_8_4;q5_8_5;q5_8_6;q5_8_7;q5_9;q5_10;q6_1_1;q6_1_2;q6_2a;q6_2b;q6_3;bv1;bv2;paino1;paino2
2978;1;3084;44292;1;2; ;1;1;2; ;18;1;4; ;5;2;3;4;4;3;2;    6v    0kk;2;2;1;3500;2;2;1;1;1;5;5;3;2;444; ;2012-6;1;0;0;0;0;1;0;2;2012-6; ;2012-9;1;0;0;2;1; ;2; ;2;1;0;0;0;0;1;20;2;0;201,6;0;298;0;200;0;100;0;0;0;0;0;458;100;150;15;0;0;0;60;0;458;100;150;15;0;0;0;60;0;0;0;0;0;0;0;0;0;0;90;150;0;0;0;0;0;0;1;0;0; ;5;1;3; ; ; ; ; ; ;0;2;2;1;2;1;1;2;2;1;1;1;2;11;3;6;5;8;2;8;3;8;0;0;6;0;8;4;3;3;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;4;4;4;4;3;5;5;4;5;4;4;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1993-6;2;1;1;1; ; ; ;5;2;3;0;0;1; ; ;2; ; ;0;0;0;0;0;0;1; ; ;4;4;3;3;7;2;2;81,4379296104296;1,14761935853585
2978;1;3085;44293;1;2; ;2;1;1; ;19;1;1;5;4;4;2;3;3;2;1;    4v    0kk;2;5;9;3500;2;3;2;4;2;2;5;2;4;109; ;1982-5;1;0;0;1;0;0;0;2;1982-5;1981-8;2008-10;0;0;0;1;4; ;3; ;3;0;0;0;1;0;5;100;100;200; ; ; ;0; ; ; ; ; ; ; ;1000;820;100;100;50;0;0;0;50;300;820;100;100;50;0;0;0;50;300;0;0;0;0;0;0;0;0;0;60;80;100;0;0;0;0;0;0;0;1;en saa opintotukea;5;2;3; ; ; ; ; ; ;0;1;2;3;1; ;3;3;3;9;3;9;9;0;6;0;6;0;6;2;4;0;8;0;2;0;0;5;5;4;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;2;1;5;5;1;1;2;3;3;2;5;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1956-7;1;1;1;1; ; ; ;4;3;3;2;0;0;1;kreikka;1;3;19;0;0;0;0;0;0;1; ; ;6;1;1;4;7;12;4;10,6443738080102;,15
2978;1;3086;44303;1;2; ;2;1;2; ;19;1;4; ;2;2;3;2;3;4;1;    5v    6kk;2;4;3;2600;2;3;2;3;1;4;3;4;2;49; ;2004-5;1;0;0;0;0;0;0;1;2004-5; ;2008-8;1;0;0;1;3; ;3; ;1;0;0;0;1;0;4;30;15;0;0;0;169;1500;0;200;100;0;0;0;0;0;700;300;45;50;25;0;100;200;200;500;300;45;0;25;0;100;200;200;200;0;0;50;0;0;0;0;0;90;20;0;0;0;0;0;1;0;0;0; ;4;4;1;1;1;1;3;3;1;30;2;2;3;9;1;2;1;3;3;2;3;2;4;0;0;2;0;2;0;2;0;0;0;4;0;0;4;2;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;4;5;4;3;4;3;4;3;3;2;4;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1985-8;1;1;1;1; ; ; ;4;2;3;1;2;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;5;6;2;1;6;1;6;23,0630255461374;,32500303863035
2978;1;3087;44306;1;2; ;2;1;2; ;5;1;2;9;1;1;1;1;1;1;1;    0v    1kk;2;2;9;2300;1;2;2;2;1;1;5;5;2;290; ;2009-5;1;0;0;0;0;0;0;2;2009-5; ;2009-8;1;0;0;3;3; ;2; ;1;1;1;0;0;0;1;10;1;240;240; ; ;0;90; ; ; ; ; ; ; ;360;140;20;20;12;0;0;10;10;360;60;20;0;12;0;0;10;10;0;80;0;20;0;0;0;0;0;80;0;0;0;0;0;1;0;0;0;0; ;3;1;3; ; ; ; ; ; ;0;3;3;3;3;3;3;3;3;3;3;3;3;0;8;0;8;0;8;0;8;0;8;0;0;0;0;2;1;1;2;1;0;1;0;0;0;604;2;1;7; ; ;1;1;1;0;0;1;0;0;0; ;3; ; ; ;3;5;5;5;4;1;1;1;1;1;1;1;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1;858;2;2; ; ; ; ;1990-8;1;1;1;1; ; ; ;5;1;4;0;0;0;1;Espanja;2; ; ;0;0;0;0;1;0;0;4;5;8;7;2;2;8;18;4;128,707196606202;1,8137355789217
2978;1;3088;44307;4;2; ;1;2;1; ;18;2;4; ;2;4;3;2;1;2;1;    4v    3kk;4;2;1;2000;2;1;3;3;1;5;5;2;2;287; ;2009-2;1;0;0;1;0;1;0;2;2010-5; ;2010-9;0;1;0;3;7;utomlands, Sverige;6;Jag är inneboende hos en familj;2;1;0;0;0;0;1;30;3;280;0;0;180;0;0;0;0;0;0;0;0;0;420;120;50;35;0;0;0;60;40;420;120;0;0;0;0;0;60;40;0;0;50;35;0;0;0;0;0;115;60;0;0;0;0;0;0;0;1;0; ;2;2;3; ; ; ; ; ; ;0;2;1;1;2;1;1;2;3;3;2;2;2;6;3;4;1;2;3;6;5;2;1;0;0;0;5;3;5;4;3;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;826;2;4;5;3;3;2;3;3;3;4;4;5;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1990-8;1;1;1;1; ; ; ;2;5;4;0;0;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;1;3;8;3;6;2;2;43,2010908965516;,6087876798921
2978;1;3089;44309;1;2; ;1;1;2; ;4;1;4; ;4;2;4;3;2;2;2;    6v    0kk;2;2;2;2500;2;2;2;2;2;4;4;2;2;398; ;2010-5;1;0;0;0;0;1;0;2;2010-5; ;2011-9;1;0;0;1;1; ;2; ;1;1;1;0;0;0;1;15;1,5; ; ; ;475; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1; ; ; ; ; ; ; ;13;3;10,6443738080102;,15
2978;1;3090;44320;1;1;1;1;1;2; ;4;1;1;5;2;4;3;2;2;3;2;    7v    0kk;2;4;5;1000;3;4;4;4;3;2;2;4;2;205; ;2010-5;1;0;0;0;0;1;0;2;2010-5; ;2011-9;1;0;0;3;1; ;2; ;2;1;1;0;0;0;1;20;1,5; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0; ;2;4;3; ; ; ; ; ; ;0;1;2;2;2;3;2; ;2;2;2;2;2;2;2;4;1;6;0;4;2;3;2;0;2;0;2;4;3; ;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;1;1;5;5;3;4;4;4;3;1;4;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ;9;724;2;1; ; ; ; ;1991-9;1;1;1;1; ; ; ;5;1;4;0;0;0;4;Espanja;2; ; ;0;0;0;0;0;0;1; ; ;3;3;8;3;5;2;2;14,0584065653815;,19811038421258
2978;1;3091;44325;4;2; ;2;2;1; ;5;1;4; ;1;5;2;2;2;2;2;    2v    0kk;2;1;2;3700;2;2;2;1;1;5;4;4;3;91; ;1999-0;1;0;0;0;0;1;0;2;1991-0; ;2008-0;0;1;0;1;5; ;3; ;1;0;0;0;1;0;4;20;3;0;0;0;0;2000;0;0;0;0;0;0;0;0;750;500;40;25;30;0;0;50;200;0;250;40;25;30;0;0;50;200;750;250;0;0;0;0;0;0;0;150;100;0;0;0;0;1;0;0;0;0; ;5;5;1;1;1;1;5;1;2;30;1;2;3;1;2;2;2;3;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;3;0;2;4;3;3;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;5;2;5;1;1;3;3;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1; ; ; ;5;3;3;2;1;0;1;Espanja;1;1;8;0;0;0;0;0;0;1; ; ;4;3;1;4;6;12;4;174,746807039205;2,46252353859985
2978;1;3092;44329;1;2; ;2;2;2; ;18;1;1;7;2;2;2;3;2;2;2;    5v    0kk;1;1;1;4000;1;1;1;1;1;5;2;1;2;49; ;2005-6;1;0;0;0;0;0;0;2;2005-6; ;2005-9;0;1;0;1;1; ;3; ;1;0;0;1;1;0;4;30;11;0;0;0;0;2000;0;0;1000;0;0;0;0;0;500;150;50;55;0;0;0;200;50;500;150;50;40;0;0;0;200;50;0;0;0;15;0;0;0;0;0;100;0;0;0;0;0;0;1;0;0;0; ;3;4;1;4;4;4;5;1;2;40;2;2;3;2;2;1;2;1;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;124;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1986-10;2;1;1;1; ; ; ;5;2;4;0;2;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;6;3;2;5;6;1;6;104,431363388459;1,47164171334163
2978;1;3093;44332;1;2; ;2;2;2; ;4;1;1;2;4;3;4;1;2;2;2;    5v    5kk;2;3;3;2000;2;4;2;3;2;1;3;1;2;91; ;2007-5;1;0;0;0;0;0;0;2;2011-12; ;2011-12;1;0;0;1;1; ;4; ;1;0;1;0;1;0;4;20;3;0;0;0;0;1100;0;0;100;0;0;0;0;0;400;200;25;30;25;0;0;200;150;400;200;25;30;25;0;0;200;150;0;0;0;0;0;0;0;0;0;95;100;0;0;0;0;0;0;0;1;0; ;3;4;1;1;1;1;5;4;2;26;3;3;1;2;9;9;1;3;1;1;2;2;0;3;2;3;2;2;2;2;0;2;0;6;0;6;5;2;2;1;1;1;1;0;0;0;380;1;1;9; ;Oman oppiaineen tutkimusprojekti;0;1;0;0;0;0;0;0;1;apuraha;9;apuraha; ; ;4;4;3;3;3;5;4;4;4;3;3;4;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1988-10;1;1;1;1; ; ; ;5;2;4;0;0;0;1;Italia;2; ; ;0;0;0;0;0;0;1; ; ;3;7;7;3;7;1;6;30,574645187319;,43085641868821
2978;1;3094;44335;1;2; ;1;1;2; ;21;1;1;5;1;2;2;3;1;3;1;    6v    0kk;2;3;9;1800;4;3;3;4;3;2;5;1;2;837; ;2009-6;1;0;0;0;0;1;0;2;2009-6; ;2010-8;1;0;0;2;6; ; ; ;2;1;0;0;1;0;4;6;2,5; ; ; ;160; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0; ;3;3;2;2;1;3;5;5;1;20;9;2;2;2;2;2;2;2;2;2;2;2;3;0;4;0;4;0;4;0;4;2;0;2;0;0;4;2;3;1;1;1;0;0;0;0;392;10;1;6; ; ;0;1;0;0;1;0;0;0;0; ;5; ; ; ;3;1;2;3;1;1;1;1;1;1;1;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1990-10;1;1;1;1; ; ; ;5;2;4;2; ; ;2;japani;2; ; ;0;0;0;0;0;0;1; ; ;6;10;12;4;2;6;3;36,8546347062714;,51935372673408
2978;1;3095;44336;1;2; ;1;1;2; ;21;1;3; ;1;1;1;1;1;4;2;    5v    0kk;2;3;4;3000;1;3;1;2;2;3;5;3;2;564; ;2009-5;1;0;0;0;0;1;0;2;2009-5; ;2012-9;1;0;0;1;3; ;2; ;1;0;0;1;0;0;3;5;3;0;230;0;230;0;0;1800;0;0;0;0;0;0;590;300;300;150;0;0;0;50;150;0;0;0;150;0;0;0;50;50;590;300;300;0;0;0;0;0;100;90;50;0;0;0;0;1;0;0;0;0; ;5;4;3; ; ; ; ; ; ;0;2;2;3;1;3;2;2;3;2;2;3;2;4;4;4;4;4;4;4;4;4;4;0;0;0;0;4;4;4;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;4;4;5;5;5;1;4;3;4;1;1;2;2;2;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1;840;2;1; ; ; ; ;1990-10;2;1;1;1; ; ; ;5;1;2;0;1;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;7;8;1;5;8;13;3;33,4796798517834;,47179402643567
2978;1;3096;44337;1;2; ;2;1;2; ;2;1;4; ;1;2;2;2;1;1;1;    5v    0kk;2;3;9;3400;2;3;2;2;1;4;5;3;2;305; ;2009-6;1;0;0;0;0;1;0;2;2012-5; ;2009-9;1;0;0;3;3; ;2; ;2;1;0;1;0;0;3;20;2;0;190;300;280;800;0;0;300;0;0;0;0;0;380;200;30;50;12;0;0;50;100;380;200;30;50;12;0;0;50;100;0;0;0;0;0;0;0;0;0;100;20;0;0;0;0;0;1;0;0;0; ;4;3;1;1;1;1;5;1;1;13;3;3;2;2;2;2;2;3;2;2;2;2;6;2;6;4;6;3;6;4;6;2;2;2;2;0;4;3;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;4;4;5;5;4;5;5;5;2;2;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1990-10;1;1;1;1; ; ; ;5;3;4;0;1;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;3;8;1;3;8;11;4;54,3783194991135;,76629664384098
2978;1;3097;44339;1;2; ;1;1;2; ;9;1;1;5;1;4;1;2;1;4;2;    6v    0kk;2;2;2;3500;2;2;2;2;1;3;5;3;2;91; ;2010-6;1;0;0;0;0;0;0;2;2010-6; ;2011-8;1;0;0;2;6; ; ; ;3;0;0;1;1;0;3;35;7;0;0;0;130;0;50;0;200;0;0;0;0;0;1000;100;100;50;10;0;0;30;20;0;50;50;0;10;0;0;30;10;1000;50;50;50;0;0;0;0;10;90;100;0;0;0;0;1;0;0;0;0; ;4;3;3; ; ; ; ; ; ;0;3;2;1;1;3;2;3;3;1;2;2;2;4;1;4;1;4;1;4;1;2;1;0;2;0;2;2;3;2;3;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;999; ;5;2;1;4;2;3;4;3;3;2;4;1;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1991-10;2;1;1;1; ; ; ;5;2;4;0;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;3;3;8;5;2;1;6;79,9328975831427;1,12641052012366
2978;1;3098;44341;1;2; ;1;1;2; ;4;1;1;5;1;1;2;1;1;2;1;    5v    5kk;2;1;9;1500;2;3;3;2;2;2;5;5;2;179; ;2010-6;1;0;0;0;0;0;0;2;2010-6; ;2010-9;1;0;0;3;3; ;2; ;1;0;1;0;1;0;4;15; ;0;201;0;298;150;40;0;0;0;0;0;0;0;556;200;50;20;20;0;0;0;30;278;200;50;10;20;0;0;0;30;278;0;0;10;0;0;0;0;0;97;10;0;0;0;0;1;0;0;0;0; ;5;3;1;1;5;2;4;4;1;7;3;2;1;1;3;1;2;1;2;2;2;2;0;8;4;4;3;4;4;4;0;7;0;7;0;7;5;5;5;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1991-10;1;1;1;1; ; ; ;5;3;4;0;0;1; ; ;2; ; ;0;1;0;0;0;0;0;2;6;6;3;4;5;4;6;3;10,6443738080102;,15
2978;1;3099;44343;1;2; ;1;1;2; ;21;1;3; ;2;4;1;2;2;2;1;    4v    0kk;2;2;1;2500;2;2;2;2;2;4;5;2;2;541; ;2012-5;1;0;0;0;0;0;0;2;2012-5; ;2012-9;1;0;0;3;3; ;2; ;2;1;0;0;0;0;1;15;1;0;201,6;0;298;0;1500;0;0;0;0;0;0;0;300;350;100;30;15;0;0;0;60;300;200;50;0;15;0;0;0;30;0;150;50;30;0;0;0;0;30;0;3;0;100;0;0;1;0;0;0;0; ;3;1;3; ; ; ; ; ; ;0;3;3;3;9;3;3;3;3;9;2;2;2;2;2;6;0;4;2;6;0;2;0;0;2;0;0;3;5;3;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;999;6;1;1;4;4;2;3;3;1;2;2;1;1;2;2;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1;36;2;2;12;710;2;2;1992-10;1;1;1;1; ; ; ;5;3;4;2;0;0;3;Afrikaans;2; ; ;0;0;0;0;0;0;1; ; ;3;4;1;4;7;6;3;40,3560400071991;,5686953605974
2978;1;3100;44347;1;2; ;1;1;2; ;4;1;4; ;2;2;3;1;1;2;2;   12v    0kk;5;3;3;2800;3;3;3;3;3;3;4;5;2;91; ;1999-5;1;0;0;0;0;1;0;2;1999-5;1999-8;2003-9;0;1;0;3;6; ; ; ;3;0;0;0;1;0;4;35;10;0;0;0;0;0;100;0;200;0;0;0;0;100;50;100;40;20;0;0;0;20;50;0;0;40;20;0;0;0;20;50;50;100;0;0;0;0;0;0;0;44;30;0;0;0;0;1;0;0;0;0; ;4;4;3; ; ; ; ; ; ;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;2;4;2;2;2;0;2;0;2;3;4;4;3;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;2;1;3;3;2;3;4;4;4;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1980-11;2;1;1;1; ; ; ;5;2;4;1;0;0;1;italia;2; ; ;0;0;0;0;0;0;1; ; ;3;3;11;4;6;1;6;59,1846314485368;,83402695897431
2978;1;3101;44355;1;2; ;1;1;2; ;9;1;1;5;1;3;2;3;2;2;1;    4v    6kk;5;9;9;2000;3;3;4;4;3;2;4;2;2;297; ;2009-5;1;0;0;0;0;0;0;2;2009-5; ;2010-8;1;0;0;3;1; ;2; ;1;1;1;0;0;0;2;20;3,5;285;0;0;0;0;0;0;0;0;0;0;0;800;450;150;0;30;50;0;0;10;30;450;150;0;30;50;0;0;10;30;0;0;0;0;0;0;0;0;0;0;60;0;100;0;0;0;0;0;0;1;en saa opintotukea;5;2;3; ; ; ; ; ; ;0;9;3;1;2;1;1;2;1;2;1;2;2;0;1;5;1;5;2;3;2;0;0;0;0;0;2;5;3;4;1;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;999;2;5;3;4;4;3;3;2;3;2;2;2;2;1; ; ; ; ;0;250;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1989-11;1;1;1;1; ; ; ;5;2;4;0;2;0;0; ;2; ; ;0;1;0;0;0;1;0;1;2;3;3;7;5;4;13;3;29,7402357527724;,41909796136235
2978;1;3102;44357;1;2; ;1;1;2; ;18;1;1;5;1;1;1;1;2;2;1;    5v    6kk;2;2;2;3000;4;2;3;2;2;2;4;1;2;71; ;2011-5;1;0;0;0;0;0;0;2;2011-5; ;2011-8;1;0;0;2;1; ;1; ;1;1;0;0;0;0;1;3;0;0;200;300;269,8;0;100;0;0;0;0;0;0;0;350;180;90;20;20;0;0;0;40;350;130;30;0;20;0;0;0;40;0;50;60;20;0;0;0;0;0;100;50;0;0;0;0;1;0;0;0;0; ;4;3;3; ; ; ; ; ; ;0;3;2;1;2;3;1;2;9;2;2;1;2;4;2;6;2;7;1;6;2;4;0;0;0;0;3;3;3;3;3;2;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ;999; ;4;1;3;3;1;3;3;4;2;1;3;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ;1992-11;1;1;1;1; ; ; ;5;2;4;0;1;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;6;6;1;1;8;6;3;31,5973587280468;,44526844835535
2978;1;3103;44364;1;2; ;2;1;2; ;18;3;3; ;2;3;2;2;2;3;2;    4v    2kk;1;3;3;3500;2;2;3;3;2;4;5;4;2;858; ;2003-5;1;0;0;0;0;0;0;2;2007-12;2003-9;2009-9;0;0;1;2;3; ;2; ;4;0;0;1;0;0;3;45;30;0;159;0;268;1000;0;0;0;0;0;1750;0;0;240;150;250;50;15;0;0;500;150;240;150;250;50;15;0;0;500;150;0;0;0;0;0;0;0;0;0;50;50;0;0;0;0;0;1;0;0;0; ;3;4;1;1;1;3;5;5;1;20;1;1;2;2;2;1;2;1;1;2;2;2;0;4;0;4;0;0;0;4;0;4;0;4;0;4;4;2;1;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;3;4;1;3;3;1;4;4;1;2;3;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1984-12;1;1;1;1; ; ; ;5;1;3;0;0;0;0; ;2; ; ;0;0;0;0;0;0;1; ; ;2;2;3;9;6;1;6;84,3053061885022;1,18802629035435
2978;1;3104;44372;1;2; ;1;1;2; ;18;1;1;5;4;2;3;2;2;2;2;    6v    0kk;2;2;2;5000;2;2;2;2;2;3;5;4;2;49; ;2011-5;1;0;0;0;0;1;0;2;2011-6; ;2011-8;1;0;0;3;6; ; ; ;2;0;1;1;1;0;4;25;8;0;0;0;170;0;0;0;0;0;0;0;0;0;750;200;40;40;20;0;0;100;30;0;100;40;40;20;0;0;100;30;750;100;0;0;0;0;0;0;0;90;30;0;0;0;0;1;0;0;0;0; ;4;4;3; ; ; ; ; ; ;0;3;2;3;3;3;2;2;3;2;2;3;2;3;4;3;4;3;5;4;4;2;3;0;4;0;4;2;3;3;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;3;3;3;3;2;4;2;3;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1992-12;2;1;1;1; ; ; ;5;3;3;0;1;0; ; ;2; ; ;0;0;0;0;0;0;1; ; ;4;4;3;3;4;1;6;73,7869102566417;1,03980156448163
2978;1;3105;44376;1;2; ;2;1;2; ;6;1;1;7;2;2;2;1;2;1;1;    5v    6kk;1;1;1;4500;1;1;1;1;1;5;5;1;2;102; ;1992-5;0;0;0;1;0;0;1;2;1996-2;1992-9;2008-9;0;1;0;1;5; ;3; ;1;0;0;1;0;0;3;75;68;0;0;0;1400;0;0;0;440;0;0;0;0;0;200;400;400;10;0;400;350;0;300;200;400;400;10;0;400;350;0;300;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;1;0;0;0;0; ;5;5;3; ; ; ; ; ; ;0;2;3;3;1;1;2;2;3;3;3;3;9;4;4;2;3;4;3;4;4;2;0;0;0;0;4;5;5;5;1;3;0;0;0;0;0; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ; ; ; ; ;1;1;5;4;5;1;1;1;1;1;1;1;2;2;1;2;1; ; ; ; ; ; ; ; ;3;826;2;1; ; ; ; ;1;352;1;1;1973-1;2;1;1;1; ; ; ;5;4;4;1;1;1;4;Suomalainen viittomakieli;1;2;11;0;1;0;0;0;0;0;3;2;1;1;9;8;2;4;3;114,262131455908;1,61017642066351
